filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent
src/decompile/cpp/sleigh.hh,14,0,0.0,2,0,0.0,3,0,0.0
src/decompile/cpp/sleighbase.cc,194,0,0.0,262,0,0.0,14,0,0.0
src/decompile/cpp/sleighbase.hh,6,0,0.0,0,0,,6,0,0.0
src/decompile/cpp/slgh_compile.cc,2197,0,0.0,2855,0,0.0,135,0,0.0
src/decompile/cpp/slgh_compile.hh,41,0,0.0,0,0,,39,0,0.0
src/decompile/cpp/slghparse.cc,1070,0,0.0,1431,0,0.0,3,0,0.0
src/decompile/cpp/slghpatexpress.cc,1052,0,0.0,924,0,0.0,122,0,0.0
src/decompile/cpp/slghpatexpress.hh,123,0,0.0,10,0,0.0,111,0,0.0
src/decompile/cpp/slghpattern.cc,631,0,0.0,558,0,0.0,58,0,0.0
src/decompile/cpp/slghpattern.hh,38,0,0.0,18,0,0.0,37,0,0.0
src/decompile/cpp/slghscan.cc,1280,0,0.0,1232,0,0.0,47,0,0.0
src/decompile/cpp/slghsymbol.cc,1718,0,0.0,1556,0,0.0,175,0,0.0
src/decompile/cpp/slghsymbol.hh,175,0,0.0,40,0,0.0,166,0,0.0
src/decompile/cpp/space.cc,385,173,0.449,286,63,0.22,40,17,0.425
src/decompile/cpp/space.hh,84,78,0.929,12,3,0.25,39,36,0.9229999999999999
src/decompile/cpp/string_ghidra.cc,19,8,0.42100000000000004,12,2,0.16699999999999998,3,2,0.667
src/decompile/cpp/stringmanage.cc,235,6,0.026000000000000002,232,0,0.0,14,2,0.14300000000000002
src/decompile/cpp/stringmanage.hh,1,1,1.0,0,0,,1,1,1.0
src/decompile/cpp/subflow.cc,1962,332,0.16899999999999998,1993,211,0.106,79,20,0.253
src/decompile/cpp/subflow.hh,1,0,0.0,0,0,,1,0,0.0
src/decompile/cpp/transform.cc,391,37,0.095,292,24,0.08199999999999999,36,1,0.027999999999999997
src/decompile/cpp/transform.hh,45,5,0.111,6,0,0.0,27,5,0.185
src/decompile/cpp/translate.cc,523,249,0.47600000000000003,522,142,0.272,42,22,0.524
