GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jadx-core,jadx.core.dex.nodes,MethodNode,490,693,66,48,120,192,63,89,25,70
jadx-core,jadx.core.dex.nodes,IBlock,0,5,0,0,0,2,0,1,0,1
jadx-core,jadx.core.dex.nodes,Edge,66,0,10,0,14,0,11,0,6,0
jadx-core,jadx.core.dex.nodes,InsnContainer,26,0,0,0,9,0,5,0,5,0
jadx-core,jadx.core.dex.nodes,FieldNode,39,130,2,6,11,38,10,22,8,20
jadx-core,jadx.core.dex.nodes,LoadStage,0,21,0,0,0,4,0,1,0,1
jadx-core,jadx.core.dex.nodes,BlockNode,95,212,11,13,22,62,17,29,8,26
jadx-core,jadx.core.dex.nodes,ProcessState,1,42,1,3,0,7,1,3,0,2
jadx-core,jadx.core.dex.nodes,PackageNode,258,115,35,9,64,33,42,15,24,11
jadx-core,jadx.core.dex.nodes,InsnNode,375,581,58,87,98,162,53,73,19,34
jadx-core,jadx.core.codegen.json,JsonMappingGen,226,0,12,0,60,0,11,0,5,0
jadx-core,jadx.core.codegen.json,JsonCodeGen,534,0,44,0,130,0,34,0,12,0
